node_id;d+;d-;fc+;fc-;ft+;ft-;c+;c-;gr+;gr-;r+;r-;gi
1001;0;4;0;1;0;1;160;0;0;3;0;4;0
1002;0;11;0;1;0;1;7;0;0;6;0;11;0
1003;0;10;0;1;0;1;199;0;0;5;0;10;0
1004;0;3;0;1;0;1;61;0;0;3;0;3;0
1005;0;1;0;1;0;0;0;0;0;1;0;1;0
1006;3;3;3;1;0;1;271;0;1;2;3;3;0
1007;0;11;0;1;0;1;260;0;0;4;0;11;0
1008;0;9;0;2;0;2;223;0;0;4;0;9;0
1009;11;4;11;1;0;1;352;0;1;3;11;4;0
1010;0;17;0;1;0;1;270;0;0;4;0;17;0
1011;0;14;0;1;0;1;94;0;0;7;0;14;0
1012;0;4;0;2;0;2;201;0;0;4;0;5;0
1013;0;4;0;1;0;1;128;0;0;3;0;4;0
1014;0;10;0;1;0;1;58;0;0;5;0;10;0
1015;0;6;0;1;0;1;405;0;0;4;0;7;0
1016;0;3;0;1;0;1;13;0;0;2;0;3;0
1017;0;7;0;2;0;2;664;0;0;3;0;7;0
1018;5;1;5;1;0;0;0;0;1;1;5;1;0
1019;0;4;0;2;0;1;958;0;0;2;0;4;0
1020;0;4;0;1;0;1;128;0;0;3;0;4;0
1021;0;4;0;1;0;1;300;0;0;3;0;5;0
1022;0;5;0;1;0;1;74;0;0;4;0;5;0
1023;0;6;0;1;0;1;31;0;0;3;0;6;0
1024;0;1;0;1;0;0;0;0;0;1;0;1;0
1025;6;4;6;1;0;1;294;0;1;3;6;4;0
1026;0;7;0;1;0;1;20;0;0;5;0;7;0
1027;0;6;0;2;0;2;805;0;0;3;0;6;0
1028;0;5;0;1;0;1;116;0;0;4;0;5;0
1029;0;9;0;1;0;1;107;0;0;4;0;9;0
1030;8;5;8;2;0;2;76;0;1;2;8;6;0
1031;0;4;0;1;0;1;272;0;0;3;0;4;0
1032;0;15;0;2;0;2;719;0;0;4;0;15;0
1033;0;12;0;1;0;1;301;0;0;4;0;12;0
1034;9;6;9;3;0;1;359;0;1;3;9;6;0
1035;0;12;0;2;0;2;564;0;0;4;0;12;0
1036;29;3;28;3;1;0;0;2;2;1;29;3;1
1037;0;11;0;1;0;1;95;0;0;4;0;12;0
1038;0;1;0;1;0;0;0;0;0;1;0;1;0
1039;0;8;0;2;0;2;248;0;0;3;0;9;0
1040;0;1;0;1;0;0;0;0;0;1;0;1;0
1041;0;7;0;2;0;1;107;0;0;3;0;7;0
1042;0;0;0;0;0;0;0;0;0;0;0;0;0
1043;0;12;0;2;0;2;359;0;0;4;0;12;0
1044;0;13;0;3;0;1;196;0;0;4;0;13;0
1045;0;3;0;1;0;1;299;0;0;2;0;3;0
1046;0;4;0;1;0;1;15;0;0;3;0;4;0
1047;0;9;0;2;0;2;172;0;0;4;0;9;0
1048;0;6;0;2;0;2;219;0;0;4;0;7;0
1049;0;12;0;2;0;2;427;0;0;4;0;12;0
1050;0;3;0;1;0;1;199;0;0;3;0;3;0
1051;0;6;0;1;0;1;19;0;0;5;0;6;0
1052;0;7;0;1;0;1;431;0;0;4;0;7;0
1053;0;10;0;1;0;1;270;0;0;4;0;10;0
1054;0;9;0;1;0;1;216;0;0;4;0;9;0
1055;15;1;15;1;0;0;0;0;1;1;15;1;0
1056;0;16;0;1;0;1;266;0;0;6;0;19;0
1057;0;5;0;1;0;1;43;0;0;3;0;5;0
1058;5;20;5;2;0;2;1235;0;1;7;5;20;0
1059;0;10;0;1;0;1;9;0;0;5;0;10;0
1060;0;3;0;1;0;1;163;0;0;2;0;3;0
1061;0;6;0;1;0;1;524;0;0;3;0;6;0
1062;0;5;0;1;0;1;209;0;0;3;0;5;0
1063;0;9;0;2;0;2;1065;0;0;3;0;9;0
1064;0;11;0;1;0;1;502;0;0;5;0;12;0
1065;0;9;0;1;0;1;178;0;0;4;0;9;0
1066;0;9;0;1;0;1;79;0;0;5;0;9;0
1067;0;1;0;1;0;0;0;0;0;1;0;1;0
1068;0;3;0;1;0;1;27;0;0;2;0;3;0
1069;0;4;0;1;0;1;345;0;0;4;0;4;0
1070;0;6;0;1;0;1;185;0;0;3;0;6;0
1071;0;4;0;1;0;1;323;0;0;3;0;4;0
1072;0;7;0;1;0;1;185;0;0;4;0;7;0
1073;0;9;0;2;0;2;161;0;0;3;0;9;0
1074;0;6;0;1;0;1;167;0;0;4;0;6;0
1075;0;2;0;1;0;1;126;0;0;2;0;2;0
1076;0;3;0;1;0;1;171;0;0;2;0;3;0
1077;0;4;0;1;0;1;93;0;0;3;0;4;0
1078;0;8;0;2;0;2;669;0;0;4;0;8;0
1079;0;4;0;1;0;1;29;0;0;3;0;4;0
1080;17;1;17;1;0;0;0;0;1;1;17;1;0
1081;0;1;0;1;0;0;0;0;0;1;0;1;0
1082;0;6;0;1;0;1;303;0;0;4;0;6;0
1083;0;22;0;2;0;2;358;0;0;5;0;23;0
1084;0;12;0;1;0;1;448;0;0;10;0;14;0
1085;0;5;0;1;0;1;51;0;0;5;0;5;0
1086;0;6;0;1;0;1;265;0;0;3;0;6;0
1087;0;14;0;1;0;1;633;0;0;5;0;14;0
1088;0;15;0;2;0;2;1185;0;0;4;0;15;0
1089;0;11;0;1;0;1;338;0;0;6;0;11;0
1090;0;7;0;2;0;2;344;0;0;3;0;8;0
1091;36;8;32;2;3;2;413;1;2;4;36;9;1
1092;0;6;0;1;0;1;35;0;0;4;0;6;0
1093;0;1;0;1;0;0;0;0;0;1;0;1;0
1094;0;3;0;2;0;1;63;0;0;2;0;3;0
1095;0;17;0;2;0;2;228;0;0;5;0;17;0
1096;0;3;0;1;0;1;121;0;0;2;0;4;0
1097;0;5;0;1;0;1;584;0;0;4;0;5;0
1098;0;9;0;1;0;1;238;0;0;4;0;9;0
1099;99;2;42;2;7;0;0;22;3;1;99;2;5
1100;0;11;0;1;0;1;266;0;0;4;0;11;0
1101;0;8;0;1;0;1;81;0;0;4;0;8;0
1102;0;15;0;3;0;3;792;0;0;5;0;15;0
1103;0;3;0;1;0;1;7;0;0;2;0;3;0
1104;0;11;0;1;0;1;414;0;0;5;0;11;0
1105;0;4;0;1;0;1;178;0;0;3;0;4;0
1106;0;13;0;2;0;2;701;0;0;4;0;13;0
1107;6;19;6;2;0;2;778;0;1;9;6;21;0
1108;0;10;0;2;0;2;661;0;0;4;0;10;0
1109;0;16;0;2;0;2;177;0;0;5;0;16;0
1110;0;7;0;1;0;1;139;0;0;4;0;7;0
1111;1;8;1;3;0;3;29;0;1;3;1;9;0
1112;0;6;0;1;0;1;90;0;0;3;0;6;0
1113;137;2;36;1;8;1;68;25;4;2;137;2;6
1114;0;13;0;1;0;1;25;0;0;6;0;13;0
1115;0;12;0;2;0;2;167;0;0;5;0;13;0
1116;0;2;0;1;0;1;179;0;0;2;0;2;0
1117;1;4;1;2;0;1;2;0;1;2;1;4;0
1118;0;6;0;1;0;1;52;0;0;3;0;6;0
1119;0;4;0;1;0;1;13;0;0;3;0;4;0
1120;0;1;0;1;0;0;0;0;0;1;0;1;0
1121;0;13;0;1;0;1;54;0;0;6;0;15;0
1122;0;8;0;1;0;1;132;0;0;4;0;8;0
1123;0;5;0;1;0;1;342;0;0;3;0;5;0
1124;0;7;0;3;0;2;93;0;0;4;0;7;0
1125;0;3;0;3;0;0;0;0;0;1;0;3;0
1126;0;5;0;1;0;1;88;0;0;4;0;6;0
1127;0;4;0;1;0;1;221;0;0;3;0;4;0
1128;10;5;8;2;1;2;205;1;2;3;10;5;1
1129;0;4;0;1;0;1;65;0;0;3;0;4;0
1130;0;4;0;1;0;1;212;0;0;4;0;4;0
1131;0;8;0;1;0;1;140;0;0;5;0;8;0
1132;0;5;0;2;0;2;33;0;0;3;0;6;0
1133;0;1;0;1;0;0;0;0;0;1;0;1;0
1134;0;14;0;1;0;1;224;0;0;5;0;14;0
1135;0;8;0;1;0;1;61;0;0;4;0;8;0
1136;3;8;3;2;0;2;633;0;1;4;3;8;0
1137;0;6;0;1;0;1;187;0;0;4;0;6;0
1138;1;8;1;2;0;2;411;0;1;4;1;8;0
1139;0;10;0;2;0;2;270;0;0;4;0;10;0
1140;0;8;0;1;0;1;23;0;0;4;0;8;0
1141;0;5;0;1;0;1;194;0;0;3;0;5;0
1142;0;2;0;2;0;0;0;0;0;1;0;2;0
1143;0;2;0;1;0;1;70;0;0;2;0;2;0
1144;1;12;1;2;0;2;816;0;1;5;1;12;0
1145;0;2;0;1;0;1;305;0;0;2;0;2;0
1146;160;2;42;1;10;1;25;29;3;2;161;2;6
1147;3;8;3;1;0;1;395;0;1;4;3;9;0
1148;0;2;0;1;0;1;11;0;0;2;0;2;0
1149;0;7;0;1;0;1;118;0;0;4;0;7;0
1150;0;7;0;1;0;1;590;0;0;3;0;7;0
1151;14;7;9;2;2;1;434;3;2;3;14;7;2
1152;0;2;0;1;0;1;79;0;0;2;0;2;0
1153;0;12;0;1;0;1;138;0;0;5;0;13;0
1154;0;3;0;1;0;1;287;0;0;3;0;3;0
1155;6;4;6;1;0;1;829;0;1;3;6;4;0
1156;0;2;0;1;0;1;266;0;0;2;0;2;0
1157;0;2;0;1;0;1;67;0;0;2;0;2;0
1158;0;11;0;2;0;2;293;0;0;5;0;11;0
1159;0;6;0;2;0;1;56;0;0;3;0;6;0
1160;0;3;0;1;0;1;193;0;0;3;0;3;0
1161;0;13;0;1;0;1;190;0;0;5;0;14;0
1162;0;3;0;1;0;1;417;0;0;3;0;3;0
1163;0;2;0;1;0;1;14;0;0;2;0;2;0
1164;0;4;0;1;0;1;272;0;0;3;0;4;0
1165;0;4;0;1;0;1;326;0;0;3;0;4;0
1166;1;5;1;2;0;2;283;0;1;3;1;6;0
1167;0;4;0;1;0;1;491;0;0;3;0;4;0
1169;0;3;0;1;0;1;57;0;0;2;0;3;0
1170;3;2;3;1;0;1;114;0;1;2;3;2;0
1171;0;11;0;1;0;1;422;0;0;5;0;12;0
1172;0;10;0;1;0;1;268;0;0;4;0;10;0
1173;0;6;0;2;0;2;374;0;0;2;0;6;0
1174;0;10;0;2;0;1;2023;0;0;4;0;10;0
1175;0;6;0;1;0;1;167;0;0;3;0;7;0
1176;0;8;0;1;0;1;2;0;0;4;0;8;0
1177;0;7;0;1;0;1;204;0;0;4;0;8;0
1178;0;11;0;1;0;1;239;0;0;4;0;11;0
1179;0;5;0;1;0;1;93;0;0;4;0;5;0
1180;0;3;0;1;0;1;336;0;0;3;0;3;0
1181;5;2;5;2;0;0;0;0;1;1;5;2;0
1182;0;10;0;1;0;1;40;0;0;5;0;10;0
1183;0;4;0;1;0;1;114;0;0;4;0;5;0
1184;0;17;0;1;0;1;173;0;0;5;0;17;0
1185;0;20;0;2;0;2;261;0;0;4;0;22;0
1186;0;2;0;1;0;1;29;0;0;2;0;2;0
1187;0;10;0;1;0;1;152;0;0;5;0;10;0
1188;0;4;0;2;0;2;170;0;0;2;0;4;0
1189;0;4;0;2;0;1;62;0;0;2;0;4;0
1190;0;3;0;1;0;1;23;0;0;3;0;3;0
1191;0;4;0;1;0;1;305;0;0;3;0;4;0
1192;56;2;44;2;6;0;0;7;2;1;56;2;2
1193;0;21;0;1;0;1;47;0;0;7;0;22;0
1194;0;14;0;1;0;1;339;0;0;5;0;14;0
1195;0;2;0;1;0;1;59;0;0;2;0;2;0
1196;0;8;0;3;0;2;245;0;0;4;0;8;0
1197;19;10;19;2;0;2;378;0;1;4;19;10;0
1198;0;3;0;1;0;1;479;0;0;3;0;3;0
1199;0;5;0;1;0;1;458;0;0;4;0;5;0
1200;0;1;0;1;0;0;0;0;0;1;0;1;0
1201;0;10;0;1;0;1;61;0;0;5;0;10;0
1202;41;2;14;1;3;1;14;9;3;2;41;2;3
1203;0;3;0;1;0;1;199;0;0;3;0;3;0
1204;0;5;0;1;0;1;180;0;0;4;0;5;0
1205;0;4;0;2;0;1;18;0;0;2;0;4;0
1206;1;7;1;2;0;2;565;0;1;3;1;8;0
1207;0;4;0;1;0;1;67;0;0;4;0;4;0
1208;0;6;0;1;0;1;173;0;0;4;0;6;0
1209;0;3;0;1;0;1;157;0;0;2;0;3;0
1210;0;10;0;1;0;1;33;0;0;6;0;10;0
1211;0;6;0;1;0;1;147;0;0;3;0;6;0
1212;0;11;0;2;0;1;268;0;0;4;0;11;0
1213;0;8;0;2;0;2;67;0;0;4;0;8;0
1214;0;1;0;1;0;0;0;0;0;1;0;1;0
1215;0;6;0;1;0;1;147;0;0;4;0;6;0
1216;0;4;0;2;0;2;85;0;0;2;0;4;0
1217;0;6;0;1;0;1;76;0;0;4;0;6;0
1218;0;2;0;1;0;1;262;0;0;2;0;2;0
1219;0;3;0;1;0;1;41;0;0;2;0;3;0
1220;0;3;0;1;0;1;237;0;0;3;0;3;0
1221;2;3;2;1;0;1;79;0;1;3;2;3;0
1222;0;5;0;1;0;1;909;0;0;3;0;5;0
1223;0;11;0;1;0;1;644;0;0;3;0;11;0
1224;0;14;0;1;0;1;42;0;0;5;0;14;0
1225;0;3;0;1;0;1;74;0;0;2;0;3;0
1226;0;16;0;2;0;2;649;0;0;5;0;16;0
1227;0;9;0;1;0;1;488;0;0;4;0;9;0
1228;0;5;0;1;0;1;312;0;0;4;0;6;0
1229;0;4;0;1;0;1;1196;0;0;3;0;4;0
1230;0;10;0;1;0;1;120;0;0;5;0;10;0
1231;0;11;0;2;0;2;264;0;0;4;0;11;0
1232;0;8;0;2;0;1;243;0;0;5;0;8;0
1233;0;4;0;1;0;1;308;0;0;4;0;4;0
1234;0;11;0;2;0;2;820;0;0;5;0;11;0
1235;0;1;0;1;0;0;0;0;0;1;0;1;0
1236;0;8;0;1;0;1;11;0;0;5;0;9;0
1237;0;9;0;1;0;1;667;0;0;4;0;9;0
1238;162;0;9;0;3;0;0;51;4;0;163;0;3
1239;0;3;0;1;0;1;208;0;0;3;0;3;0
1240;0;5;0;1;0;1;190;0;0;3;0;5;0
1241;80;4;13;2;8;2;123;31;3;2;80;4;5
1242;0;7;0;1;0;1;222;0;0;5;0;8;0
1243;0;6;0;2;0;2;621;0;0;2;0;6;0
1244;0;5;0;1;0;1;210;0;0;3;0;6;0
1245;0;11;0;1;0;1;30;0;0;4;0;11;0
1246;0;3;0;1;0;1;73;0;0;2;0;3;0
1247;0;5;0;1;0;1;162;0;0;3;0;5;0
1248;0;1;0;1;0;0;0;0;0;1;0;1;0
1249;0;17;0;2;0;2;1061;0;0;5;0;18;0
1250;0;16;0;1;0;1;11;0;0;6;0;17;0
1251;0;3;0;1;0;1;443;0;0;3;0;3;0
1252;24;6;24;2;0;1;523;0;1;4;24;6;0
1253;1;6;1;2;0;1;1086;0;1;3;1;6;0
1254;0;16;0;1;0;1;75;0;0;9;0;16;0
1255;1;2;1;1;0;1;50;0;1;2;1;2;0
1256;0;3;0;1;0;1;561;0;0;3;0;3;0
1257;0;9;0;2;0;2;443;0;0;4;0;11;0
1258;1;10;1;2;0;2;879;0;1;4;1;10;0
1259;0;4;0;1;0;1;534;0;0;3;0;4;0
1260;0;6;0;1;0;1;288;0;0;4;0;7;0
1261;0;4;0;1;0;1;101;0;0;3;0;4;0
1262;6;5;6;2;0;2;250;0;1;3;6;6;0
1263;0;7;0;1;0;1;542;0;0;3;0;7;0
1264;0;11;0;1;0;1;241;0;0;4;0;12;0
1265;0;11;0;2;0;2;205;0;0;4;0;11;0
1266;0;5;0;1;0;1;48;0;0;3;0;5;0
1267;0;6;0;1;0;1;240;0;0;3;0;6;0
